Fecha;Unidad;COD_CCAA;CCAA;Cod_Provincia;Provincia;TOTAL_CAMAS;OCUPADAS_COVID19;OCUPADAS_NO_COVID19;INGRESOS_COVID19;ALTAS_24h_COVID19
2021-03-16;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;238;54;42;1;5
2021-03-16;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;265;32;76;0;2
2021-03-16;U. Críticas CON respirador;08;CASTILLA LA MANCHA;19;Guadalajara;38;12;5;0;1
2021-03-17;Hospitalización convencional;02;ARAGÓN;44;Teruel;403;8;233;0;5
2021-03-17;U. Críticas CON respirador;01;ANDALUCÍA;14;Córdoba;111;22;43;0;1
2021-03-17;U. Críticas CON respirador;07;CASTILLA Y LEÓN;49;Zamora;19;4;1;0;0
2021-03-17;U. Críticas CON respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;99;22;28;1;1
2021-03-17;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;05;Ávila;0;0;0;0;0
2021-03-18;U. Críticas CON respirador;08;CASTILLA LA MANCHA;19;Guadalajara;38;9;4;0;2
2021-03-18;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;304;53;113;1;3
2021-03-18;U. Críticas CON respirador;19;MELILLA;52;Melilla;15;5;1;0;0
2021-03-19;Hospitalización convencional;07;CASTILLA Y LEÓN;49;Zamora;362;11;252;2;2
2021-03-19;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;5106;149;2982;13;9
2021-03-19;Hospitalización convencional;15;NAVARRA;31;Navarra;1799;50;958;5;2
2021-03-19;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;670;28;480;3;2
2021-03-19;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;283;83;50;3;1
2021-03-19;U. Críticas CON respirador;07;CASTILLA Y LEÓN;37;Salamanca;80;10;35;0;1
2021-03-19;U. Críticas CON respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;99;20;32;0;1
2021-03-19;U. Críticas CON respirador;15;NAVARRA;31;Navarra;115;16;48;1;0
2021-03-19;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;50;0;2;0;0
2021-03-19;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;18;1;5;0;0
2021-03-20;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;59;1;16;0;0
2021-03-20;U. Críticas CON respirador;12;GALICIA;32;Ourense;45;2;23;0;1
2021-03-20;U. Críticas CON respirador;19;MELILLA;52;Melilla;15;5;2;2;2
2021-03-20;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;40;Segovia;4;0;0;0;0
2021-03-21;Hospitalización convencional;03;ASTURIAS;33;Asturias;3144;226;1928;20;8
2021-01-12;U. Críticas SIN respirador;02;ARAGÓN;44;Teruel;0;0;0;0;0
2021-01-12;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;10;5;1;0;0
2021-01-12;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0;0;0
2021-01-13;Hospitalización convencional;01;ANDALUCÍA;14;Córdoba;1552;164;877;26;26
2021-01-13;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1488;145;940;24;6
2021-01-13;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;750;101;447;18;14
2021-01-13;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;50;0;6;0;0
2021-01-13;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;42;Soria;0;0;0;0;0
2021-01-14;Hospitalización convencional;12;GALICIA;36;Pontevedra;2315;118;1610;27;11
2021-01-14;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;2;0;1;0;0
2021-01-15;Hospitalización convencional;02;ARAGÓN;22;Huesca;593;52;301;10;12
2021-01-15;Hospitalización convencional;09;CATALUÑA;43;Tarragona;2626;467;1481;34;45
2021-01-15;Hospitalización convencional;11;EXTREMADURA;06;Badajoz;1965;311;898;51;48
2021-01-15;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2272;260;1643;35;38
2021-01-15;U. Críticas CON respirador;07;CASTILLA Y LEÓN;24;León;93;25;27;1;0
2021-01-15;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;92;31;22;1;2
2021-01-15;U. Críticas SIN respirador;01;ANDALUCÍA;23;Jaén;64;3;5;2;3
2021-01-16;U. Críticas CON respirador;01;ANDALUCÍA;41;Sevilla;288;53;94;6;1
2021-01-16;U. Críticas CON respirador;07;CASTILLA Y LEÓN;37;Salamanca;80;10;33;1;1
2021-01-16;U. Críticas CON respirador;07;CASTILLA Y LEÓN;49;Zamora;19;9;0;0;0
2021-01-16;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;3;5;0;0
2021-01-16;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;550;284;143;18;7
2021-01-16;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;122;2;14;0;0
2021-01-16;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;65;26;12;6;1
2021-01-17;Hospitalización convencional;07;CASTILLA Y LEÓN;09;Burgos;1106;81;537;11;1
2021-01-17;Hospitalización convencional;07;CASTILLA Y LEÓN;42;Soria;283;33;156;6;0
2021-01-17;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;233;72;38;4;1
2021-01-17;U. Críticas CON respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;179;27;61;0;2
2021-01-17;U. Críticas CON respirador;09;CATALUÑA;08;Barcelona;887;422;276;27;8
2021-01-17;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;372;225;59;22;5
2021-01-17;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;35;55;1;0
2021-01-17;U. Críticas SIN respirador;02;ARAGÓN;22;Huesca;0;0;0;0;0
2021-01-18;Hospitalización convencional;07;CASTILLA Y LEÓN;05;Ávila;393;97;187;24;4
2021-01-18;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;104;136;19;9
2021-01-18;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;4976;1855;2221;277;256
2021-01-18;U. Críticas CON respirador;08;CASTILLA LA MANCHA;02;Albacete;53;34;8;3;0
2021-01-18;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;4;0;0
2021-01-19;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;426;114;159;19;7
2021-01-19;Hospitalización convencional;08;CASTILLA LA MANCHA;45;Toledo;1680;599;754;52;37
2021-01-19;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;254;122;54;8;1
2021-01-19;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;3;2;0;1
2021-01-20;Hospitalización convencional;15;NAVARRA;31;Navarra;1790;132;1145;15;12
2021-01-20;U. Críticas CON respirador;01;ANDALUCÍA;23;Jaén;81;28;23;0;2
2021-01-20;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;272;63;43;9;0
2021-01-20;U. Críticas CON respirador;07;CASTILLA Y LEÓN;42;Soria;17;7;6;0;0
2021-01-20;U. Críticas CON respirador;11;EXTREMADURA;06;Badajoz;130;57;30;8;1
2021-01-21;Hospitalización convencional;12;GALICIA;36;Pontevedra;2313;229;1390;45;30
2021-01-21;U. Críticas CON respirador;07;CASTILLA Y LEÓN;40;Segovia;25;12;5;2;4
2021-01-21;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;40;Segovia;4;0;0;0;0
2021-01-21;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;285;98;125;14;6
2021-01-21;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0;0;0
2021-01-22;U. Críticas SIN respirador;01;ANDALUCÍA;41;Sevilla;83;2;30;0;1
2021-01-22;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;14;0;4;0;0
2021-02-15;Hospitalización convencional;12;GALICIA;32;Ourense;1000;110;597;5;4
2021-02-15;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;238;99;32;3;6
2021-02-15;U. Críticas CON respirador;02;ARAGÓN;22;Huesca;29;5;8;0;0
2021-02-15;U. Críticas CON respirador;09;CATALUÑA;08;Barcelona;938;444;293;19;29
2021-02-15;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;62;3;5;1;2
2021-02-15;U. Críticas SIN respirador;01;ANDALUCÍA;21;Huelva;30;1;2;0;0
2021-02-16;Hospitalización convencional;07;CASTILLA Y LEÓN;05;Ávila;390;70;197;2;14
2021-02-16;Hospitalización convencional;08;CASTILLA LA MANCHA;19;Guadalajara;353;82;173;6;11
2021-02-16;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;5263;724;2835;56;135
2021-02-16;Hospitalización convencional;13;MADRID;28;Madrid;16147;2925;10164;284;438
2021-02-16;Hospitalización convencional;14;MURCIA;30;Murcia;3670;305;1943;28;41
2021-02-16;U. Críticas CON respirador;01;ANDALUCÍA;21;Huelva;53;25;10;1;3
2021-02-16;U. Críticas SIN respirador;02;ARAGÓN;44;Teruel;0;0;0;0;0
2021-02-17;Hospitalización convencional;04;ISLAS BALEARES;07;Balears, Illes;3014;161;1895;10;31
2021-02-17;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;478;111;179;9;22
2021-02-17;U. Críticas CON respirador;01;ANDALUCÍA;41;Sevilla;305;114;87;4;11
2021-02-17;U. Críticas CON respirador;12;GALICIA;27;Lugo;89;20;17;0;3
2021-02-17;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;50;0;2;0;0
2021-02-17;U. Críticas SIN respirador;06;CANTABRIA;39;Cantabria;22;0;4;0;0
2021-02-18;U. Críticas CON respirador;07;CASTILLA Y LEÓN;40;Segovia;27;13;6;0;1
2021-02-18;U. Críticas CON respirador;09;CATALUÑA;08;Barcelona;936;443;314;20;14
2021-02-18;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;399;189;79;2;8
2021-02-18;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;50;0;2;0;0
2021-02-18;U. Críticas SIN respirador;12;GALICIA;15;Coruña, A;80;0;7;0;0
2021-02-18;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;59;0;2;0;0
2021-02-19;Hospitalización convencional;07;CASTILLA Y LEÓN;05;Ávila;391;58;180;7;14
2021-02-19;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;764;130;446;15;34
2021-02-19;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;10;0;4;0;0
2021-02-19;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0;0;0
2021-02-20;Hospitalización convencional;01;ANDALUCÍA;11;Cádiz;2503;297;1213;22;48
2021-02-20;Hospitalización convencional;07;CASTILLA Y LEÓN;05;Ávila;391;58;180;7;14
2021-02-20;Hospitalización convencional;09;CATALUÑA;17;Girona;2172;212;1366;20;18
2021-02-20;Hospitalización convencional;09;CATALUÑA;43;Tarragona;2613;131;1681;10;27
2021-02-20;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1372;119;634;9;30
2021-02-20;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;10;4;0;0;0
2021-02-20;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0;0;0
2021-02-20;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0;0;0
2021-02-21;Hospitalización convencional;02;ARAGÓN;50;Zaragoza;2973;300;1707;22;12
2021-02-21;Hospitalización convencional;09;CATALUÑA;08;Barcelona;18016;1807;12488;107;98
2021-02-21;Hospitalización convencional;09;CATALUÑA;25;Lleida;1063;128;702;17;5
2021-02-21;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;108;28;34;2;1
2021-02-21;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;182;41;49;0;1
2021-02-21;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;16;Cuenca;11;0;0;0;0
2021-02-21;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0;0;0
2021-02-21;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;10;3;1;0;0
2021-02-22;U. Críticas CON respirador;08;CASTILLA LA MANCHA;02;Albacete;49;18;7;0;1
2021-02-22;U. Críticas CON respirador;08;CASTILLA LA MANCHA;19;Guadalajara;38;21;5;1;4
2021-02-22;U. Críticas CON respirador;14;MURCIA;30;Murcia;303;79;74;2;4
2021-02-22;U. Críticas CON respirador;15;NAVARRA;31;Navarra;119;20;58;1;1
2021-02-22;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;119;38;37;1;7
2021-02-22;U. Críticas SIN respirador;13;MADRID;28;Madrid;128;0;18;0;0
2021-02-22;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0;0;0
2021-02-23;Hospitalización convencional;02;ARAGÓN;22;Huesca;591;32;380;3;4
2021-02-23;Hospitalización convencional;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;4145;326;2026;29;81
2021-01-22;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;8;4;1;0;0
2021-01-22;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;20;1;9;0;0
2021-01-23;Hospitalización convencional;02;ARAGÓN;50;Zaragoza;2967;465;1651;71;76
2021-01-23;Hospitalización convencional;09;CATALUÑA;08;Barcelona;17813;3366;11428;351;354
2021-01-23;Hospitalización convencional;12;GALICIA;27;Lugo;1124;41;595;7;5
2021-01-23;Hospitalización convencional;16;PAÍS VASCO;01;Araba/Álava;606;82;401;10;7
2021-01-23;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;150;74;49;9;0
2021-01-23;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;12;9;0;0
2021-01-23;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;19;0;9;0;0
2021-01-23;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;19;Guadalajara;5;2;0;0;0
2021-01-24;Hospitalización convencional;07;CASTILLA Y LEÓN;09;Burgos;1096;132;583;11;4
2021-01-24;Hospitalización convencional;12;GALICIA;15;Coruña, A;3233;526;1771;64;14
2021-01-24;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;258;85;62;6;3
2021-01-24;U. Críticas CON respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;178;22;60;0;0
2021-01-24;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;42;Soria;0;0;0;0;0
2021-01-24;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0;0;0
2021-01-24;U. Críticas SIN respirador;13;MADRID;28;Madrid;143;0;17;0;0
2021-01-24;U. Críticas SIN respirador;14;MURCIA;30;Murcia;187;51;31;3;0
2021-01-25;Hospitalización convencional;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2532;88;1798;10;7
2021-01-25;U. Críticas CON respirador;01;ANDALUCÍA;14;Córdoba;114;68;22;9;0
2021-01-25;U. Críticas CON respirador;14;MURCIA;30;Murcia;289;120;61;16;5
2021-01-25;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;224;55;94;6;2
2021-01-25;U. Críticas SIN respirador;12;GALICIA;27;Lugo;3;0;0;0;0
2021-01-25;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0;0;0
2021-01-26;Hospitalización convencional;08;CASTILLA LA MANCHA;45;Toledo;1698;677;577;68;76
2021-01-26;Hospitalización convencional;11;EXTREMADURA;06;Badajoz;1661;388;629;44;49
2021-01-26;Hospitalización convencional;13;MADRID;28;Madrid;16687;4306;9820;555;572
2021-01-26;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;132;84;4;6;6
2021-01-26;U. Críticas CON respirador;19;MELILLA;52;Melilla;15;10;1;1;0
2021-01-26;U. Críticas SIN respirador;02;ARAGÓN;44;Teruel;0;0;0;0;0
2021-01-26;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;24;León;0;0;0;0;0
2021-01-27;Hospitalización convencional;01;ANDALUCÍA;14;Córdoba;1552;325;833;62;46
2021-01-27;Hospitalización convencional;15;NAVARRA;31;Navarra;1809;139;1107;16;14
2021-01-27;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;750;204;395;24;27
2021-01-27;Hospitalización convencional;18;CEUTA;51;Ceuta;184;19;63;1;6
2021-01-27;Hospitalización convencional;19;MELILLA;52;Melilla;165;26;73;2;4
2021-01-27;U. Críticas CON respirador;07;CASTILLA Y LEÓN;37;Salamanca;80;40;19;2;1
2021-01-27;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;542;362;117;17;24
2021-01-27;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;05;Ávila;0;0;0;0;0
2021-01-27;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;49;Zamora;1;0;1;0;0
2021-01-28;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1174;282;543;43;42
2021-01-28;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;18;6;1;0;0
2021-01-28;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;424;307;50;15;15
2021-01-28;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0;0;0
2021-01-28;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;59;0;2;0;0
2021-01-29;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;858;295;405;30;32
2021-01-29;Hospitalización convencional;07;CASTILLA Y LEÓN;49;Zamora;417;127;191;23;8
2021-01-29;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;14;0;9;0;0
2021-01-29;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;9;6;1;0;0
2021-01-29;U. Críticas SIN respirador;09;CATALUÑA;25;Lleida;41;26;5;0;0
2021-01-30;Hospitalización convencional;07;CASTILLA Y LEÓN;40;Segovia;341;125;112;18;23
2021-01-30;Hospitalización convencional;09;CATALUÑA;17;Girona;2117;245;1290;14;33
2021-01-30;U. Críticas SIN respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;19;0;11;0;0
2021-02-23;U. Críticas CON respirador;08;CASTILLA LA MANCHA;02;Albacete;49;16;6;0;2
2021-02-23;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;55;0;17;0;0
2021-02-23;U. Críticas SIN respirador;19;MELILLA;52;Melilla;2;0;0;0;0
2021-02-24;Hospitalización convencional;01;ANDALUCÍA;21;Huelva;881;69;429;11;7
2021-02-24;Hospitalización convencional;08;CASTILLA LA MANCHA;45;Toledo;1691;136;815;10;23
2021-02-24;Hospitalización convencional;12;GALICIA;27;Lugo;981;19;584;0;4
2021-02-24;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;170;67;6;5;8
2021-02-24;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;283;112;43;9;3
2021-02-24;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;108;27;33;2;1
2021-02-24;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;05;Ávila;0;0;0;0;0
2021-02-25;U. Críticas CON respirador;08;CASTILLA LA MANCHA;19;Guadalajara;38;19;4;0;3
2021-02-25;U. Críticas SIN respirador;05;ISLAS CANARIAS;35;Palmas, Las;48;0;23;0;0
2021-02-25;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0;0;0
2021-02-25;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0;0;0
2021-02-25;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;63;1;17;0;0
2021-02-26;Hospitalización convencional;07;CASTILLA Y LEÓN;49;Zamora;363;22;209;3;6
2021-02-26;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;18;4;5;0;0
2021-02-26;U. Críticas CON respirador;16;PAÍS VASCO;01;Araba/Álava;71;18;19;0;2
2021-02-26;U. Críticas SIN respirador;01;ANDALUCÍA;11;Cádiz;44;0;5;0;0
2021-02-26;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0;0;0
2021-02-26;U. Críticas SIN respirador;09;CATALUÑA;25;Lleida;49;12;6;0;0
2021-02-27;Hospitalización convencional;07;CASTILLA Y LEÓN;49;Zamora;363;22;209;3;6
2021-02-27;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;240;53;85;1;3
2021-02-27;U. Críticas CON respirador;07;CASTILLA Y LEÓN;34;Palencia;40;18;5;0;0
2021-02-27;U. Críticas CON respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;104;32;26;0;2
2021-02-27;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;5;6;0;0
2021-02-27;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;18;1;9;0;0
2021-02-27;U. Críticas SIN respirador;09;CATALUÑA;25;Lleida;49;12;6;0;0
2021-02-28;Hospitalización convencional;08;CASTILLA LA MANCHA;13;Ciudad Real;1307;32;821;1;4
2021-02-28;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;4;11;0;0
2021-02-28;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;49;26;14;0;0
2021-02-28;U. Críticas CON respirador;19;MELILLA;52;Melilla;15;2;2;0;1
2021-03-01;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1452;82;881;8;21
2021-03-01;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;1353;117;797;21;16
2021-03-01;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;238;79;40;7;2
2021-03-01;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;216;57;67;1;1
2021-03-01;U. Críticas CON respirador;16;PAÍS VASCO;01;Araba/Álava;71;15;12;0;0
2021-03-01;U. Críticas SIN respirador;02;ARAGÓN;50;Zaragoza;19;0;7;0;0
2021-03-01;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;262;59;136;9;11
2021-03-01;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0;0;0
2021-03-01;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;2;0;1;0;0
2021-03-02;Hospitalización convencional;08;CASTILLA LA MANCHA;19;Guadalajara;353;48;214;2;7
2021-03-02;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1010;15;551;1;0
2021-03-02;Hospitalización convencional;12;GALICIA;32;Ourense;1010;33;751;1;3
2021-03-02;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2397;253;1668;26;34
2021-03-02;U. Críticas CON respirador;01;ANDALUCÍA;11;Cádiz;210;57;39;1;7
2021-03-02;U. Críticas CON respirador;09;CATALUÑA;43;Tarragona;121;30;45;0;2
2021-03-02;U. Críticas SIN respirador;01;ANDALUCÍA;23;Jaén;67;6;6;1;1
2021-03-02;U. Críticas SIN respirador;02;ARAGÓN;50;Zaragoza;19;0;10;0;0
2021-03-02;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0;0;0
2021-03-03;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1305;101;642;19;28
2021-03-03;Hospitalización convencional;02;ARAGÓN;44;Teruel;404;28;228;1;16
2021-03-03;Hospitalización convencional;04;ISLAS BALEARES;07;Balears, Illes;3018;87;1956;7;19
2021-03-21;Hospitalización convencional;08;CASTILLA LA MANCHA;13;Ciudad Real;1300;16;785;2;0
2021-03-21;U. Críticas CON respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;99;16;27;0;2
2021-03-21;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;119;22;30;1;1
2021-03-21;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;4;0;0;0;0
2021-03-21;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;18;1;11;0;0
2021-03-22;Hospitalización convencional;02;ARAGÓN;50;Zaragoza;2983;184;1951;30;14
2021-03-22;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1431;39;965;5;3
2021-03-22;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1514;103;1057;21;18
2021-03-22;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;136;43;55;0;0
2021-03-22;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;55;0;17;0;0
2021-03-22;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;19;0;12;0;0
2021-03-22;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;119;1;14;0;0
2021-03-22;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;40;Segovia;4;0;0;0;0
2021-03-23;Hospitalización convencional;07;CASTILLA Y LEÓN;09;Burgos;989;54;589;13;5
2021-03-23;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;1294;79;857;15;11
2021-03-23;Hospitalización convencional;08;CASTILLA LA MANCHA;13;Ciudad Real;1300;18;822;3;0
2021-03-23;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;182;11;76;1;1
2021-03-23;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;119;21;55;1;1
2021-03-23;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;42;Soria;0;0;0;0;0
2021-03-24;Hospitalización convencional;02;ARAGÓN;44;Teruel;403;9;245;2;5
2021-03-24;Hospitalización convencional;02;ARAGÓN;50;Zaragoza;2978;184;2005;20;26
2021-03-24;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1335;21;844;7;3
2021-03-24;Hospitalización convencional;12;GALICIA;27;Lugo;1124;5;693;1;0
2021-03-24;Hospitalización convencional;12;GALICIA;36;Pontevedra;2293;81;1636;15;7
2021-03-24;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;55;0;15;0;0
2021-03-24;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;15;4;11;1;0
2021-03-25;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1178;32;689;3;11
2021-03-25;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;426;18;265;2;5
