Fecha;Unidad;COD_CCAA;CCAA;Cod_Provincia;Provincia;TOTAL_CAMAS;OCUPADAS_COVID19;OCUPADAS_NO_COVID19
2021-03-21;Hospitalización convencional;02;ARAGÓN;50;Zaragoza;2975;171;1827
2021-03-21;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;98;15;35
2021-03-21;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;127;44;53
2021-03-21;U. Críticas CON respirador;08;CASTILLA LA MANCHA;19;Guadalajara;38;12;2
2021-03-21;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;55;0;16
2021-03-21;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;24;León;0;0;0
2021-03-21;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;53;0;5
2021-03-22;Hospitalización convencional;08;CASTILLA LA MANCHA;45;Toledo;1543;54;992
2021-03-22;U. Críticas CON respirador;02;ARAGÓN;44;Teruel;8;1;2
2021-03-22;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;276;74;47
2021-03-22;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;220;24;93
2021-03-23;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;18;2;8
2021-03-23;U. Críticas CON respirador;12;GALICIA;32;Ourense;44;1;21
2021-03-23;U. Críticas CON respirador;19;MELILLA;52;Melilla;15;4;2
2021-03-23;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0
2021-03-24;Hospitalización convencional;01;ANDALUCÍA;14;Córdoba;1555;57;957
2021-03-24;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;276;77;52
2021-03-24;U. Críticas CON respirador;16;PAÍS VASCO;01;Araba/Álava;73;13;23
2021-03-24;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;9;0
2021-03-24;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;05;Ávila;0;0;0
2021-03-24;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;18;0;9
2021-03-24;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0
2021-03-24;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;2;0;0
2021-03-25;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1010;22;563
2021-03-25;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1511;100;1077
2021-03-25;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;18;3;7
2021-03-25;U. Críticas CON respirador;12;GALICIA;32;Ourense;44;1;20
2021-03-25;U. Críticas SIN respirador;01;ANDALUCÍA;11;Cádiz;36;1;9
2021-03-25;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;19;0;10
2021-03-14;U. Críticas SIN respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;17;1;9
2021-03-14;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;19;Guadalajara;10;0;0
2021-03-14;U. Críticas SIN respirador;12;GALICIA;32;Ourense;39;0;14
2021-03-14;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0
2021-03-15;Hospitalización convencional;01;ANDALUCÍA;41;Sevilla;3527;142;2433
2021-03-15;Hospitalización convencional;07;CASTILLA Y LEÓN;09;Burgos;1008;60;558
2021-03-15;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;1282;113;856
2021-03-15;Hospitalización convencional;08;CASTILLA LA MANCHA;13;Ciudad Real;1312;13;859
2021-03-15;Hospitalización convencional;12;GALICIA;15;Coruña, A;3241;112;2203
2021-03-15;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;265;33;71
2021-03-15;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;233;49;78
2021-03-15;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;182;21;74
2021-03-15;U. Críticas SIN respirador;05;ISLAS CANARIAS;35;Palmas, Las;48;0;28
2021-03-15;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;34;Palencia;0;0;0
2021-03-15;U. Críticas SIN respirador;13;MADRID;28;Madrid;128;0;20
2021-03-15;U. Críticas SIN respirador;14;MURCIA;30;Murcia;182;4;23
2021-03-16;Hospitalización convencional;12;GALICIA;36;Pontevedra;2294;74;1548
2021-03-16;U. Críticas CON respirador;02;ARAGÓN;22;Huesca;29;3;4
2021-03-16;U. Críticas CON respirador;15;NAVARRA;31;Navarra;115;15;50
2021-03-16;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;55;0;14
2021-03-16;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;59;2;10
2021-03-16;U. Críticas SIN respirador;01;ANDALUCÍA;21;Huelva;30;0;4
2021-03-16;U. Críticas SIN respirador;16;PAÍS VASCO;01;Araba/Álava;8;0;3
2021-03-16;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
2021-03-16;U. Críticas SIN respirador;19;MELILLA;52;Melilla;2;0;0
2021-03-17;Hospitalización convencional;08;CASTILLA LA MANCHA;45;Toledo;1543;43;1047
2021-03-17;Hospitalización convencional;14;MURCIA;30;Murcia;3642;80;2467
2021-03-17;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;138;56;5
2021-03-17;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;240;28;97
2021-03-17;U. Críticas SIN respirador;01;ANDALUCÍA;23;Jaén;67;0;8
2021-03-17;U. Críticas SIN respirador;02;ARAGÓN;44;Teruel;0;0;0
2021-03-17;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;24;León;0;0;0
2021-03-18;Hospitalización convencional;01;ANDALUCÍA;21;Huelva;865;17;535
2021-03-18;Hospitalización convencional;04;ISLAS BALEARES;07;Balears, Illes;2838;53;1910
2021-03-18;Hospitalización convencional;15;NAVARRA;31;Navarra;1799;47;1135
2021-03-18;Hospitalización convencional;18;CEUTA;51;Ceuta;184;18;73
2021-03-18;U. Críticas CON respirador;01;ANDALUCÍA;23;Jaén;97;13;23
2021-03-18;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;63;5;36
2021-03-18;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;62;0;16
2021-03-19;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;311;47;119
2021-03-19;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0
2021-03-19;U. Críticas SIN respirador;13;MADRID;28;Madrid;128;0;19
2021-03-20;Hospitalización convencional;03;ASTURIAS;33;Asturias;3145;199;1826
2021-03-20;Hospitalización convencional;07;CASTILLA Y LEÓN;49;Zamora;362;11;252
2021-03-20;U. Críticas CON respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;99;20;32
2021-03-20;U. Críticas CON respirador;08;CASTILLA LA MANCHA;45;Toledo;100;13;23
2021-03-20;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;18;1;5
2021-03-21;Hospitalización convencional;01;ANDALUCÍA;11;Cádiz;2550;100;1508
2021-03-21;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1431;41;926
2021-03-21;Hospitalización convencional;09;CATALUÑA;17;Girona;2174;141;1483
2021-03-21;U. Críticas CON respirador;01;ANDALUCÍA;21;Huelva;43;6;18
2021-03-21;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;49;16;5
2021-03-21;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;19;Guadalajara;10;1;0
2021-03-21;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;10;1;1
2021-03-21;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0
2021-03-22;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;1292;80;841
2021-03-22;Hospitalización convencional;12;GALICIA;15;Coruña, A;3240;92;2272
2021-03-22;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;233;48;82
2021-03-22;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;42;Soria;0;0;0
2021-03-22;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0
2021-03-23;Hospitalización convencional;01;ANDALUCÍA;18;Granada;2156;177;1119
2021-03-23;Hospitalización convencional;01;ANDALUCÍA;29;Málaga;3017;158;2006
2021-03-23;Hospitalización convencional;08;CASTILLA LA MANCHA;19;Guadalajara;353;34;268
2021-03-23;Hospitalización convencional;12;GALICIA;36;Pontevedra;2293;80;1604
2020-09-15;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;05;Ávila;0;0;0
2020-09-15;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0
2020-09-15;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;49;Zamora;0;0;0
2020-09-15;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;78;3;20
2020-09-15;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;147;1;7
2020-09-15;U. Críticas SIN respirador;12;GALICIA;15;Coruña, A;109;0;9
2020-09-16;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;216;43;78
2020-09-16;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;8;2;4
2020-09-16;U. Críticas CON respirador;07;CASTILLA Y LEÓN;40;Segovia;18;2;7
2020-09-16;U. Críticas CON respirador;09;CATALUÑA;17;Girona;53;10;31
2020-09-16;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;278;31;122
2020-09-16;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;189;14;131
2020-09-16;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0
2020-09-16;U. Críticas SIN respirador;13;MADRID;28;Madrid;141;10;20
2020-09-17;U. Críticas CON respirador;07;CASTILLA Y LEÓN;34;Palencia;16;3;9
2020-09-17;U. Críticas CON respirador;08;CASTILLA LA MANCHA;45;Toledo;78;27;21
2020-09-18;Hospitalización convencional;01;ANDALUCÍA;11;Cádiz;2501;146;1374
2020-09-18;Hospitalización convencional;09;CATALUÑA;08;Barcelona;16964;825;12904
2020-09-18;U. Críticas CON respirador;01;ANDALUCÍA;21;Huelva;41;2;13
2020-09-18;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;5;13
2020-09-18;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;38;0;20
2020-09-18;U. Críticas SIN respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;22;1;13
2020-09-18;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;21;3;2
2020-09-18;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;0;8
2020-09-18;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0
2020-09-19;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1454;61;878
2020-09-19;Hospitalización convencional;08;CASTILLA LA MANCHA;13;Ciudad Real;1338;141;668
2020-09-19;Hospitalización convencional;09;CATALUÑA;25;Lleida;985;46;734
2020-09-19;U. Críticas CON respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;174;14;65
2020-09-19;U. Críticas CON respirador;11;EXTREMADURA;06;Badajoz;123;7;36
2020-09-19;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;11;63
2020-09-19;U. Críticas CON respirador;13;MADRID;28;Madrid;997;416;338
2020-09-19;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;44;0;0
2020-09-20;Hospitalización convencional;01;ANDALUCÍA;18;Granada;1835;132;1047
2020-09-20;Hospitalización convencional;01;ANDALUCÍA;29;Málaga;2626;205;1756
2020-09-20;Hospitalización convencional;08;CASTILLA LA MANCHA;19;Guadalajara;353;62;194
2020-09-20;U. Críticas CON respirador;08;CASTILLA LA MANCHA;02;Albacete;34;6;9
2020-09-20;U. Críticas SIN respirador;02;ARAGÓN;50;Zaragoza;15;0;3
2020-09-20;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;4;0;4
2020-09-20;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;6;0;0
2020-09-20;U. Críticas SIN respirador;16;PAÍS VASCO;01;Araba/Álava;8;0;1
2020-09-21;Hospitalización convencional;02;ARAGÓN;22;Huesca;529;47;281
2020-09-21;Hospitalización convencional;05;ISLAS CANARIAS;35;Palmas, Las;2441;154;1611
2020-09-21;Hospitalización convencional;08;CASTILLA LA MANCHA;02;Albacete;912;59;523
2020-09-21;Hospitalización convencional;14;MURCIA;30;Murcia;3479;242;2144
2020-09-21;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;84;14;21
2020-09-21;U. Críticas CON respirador;07;CASTILLA Y LEÓN;24;León;65;7;27
2020-09-21;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;24;León;0;0;0
2020-09-22;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1303;34;656
2020-09-22;Hospitalización convencional;12;GALICIA;27;Lugo;981;51;469
2020-09-22;Hospitalización convencional;16;PAÍS VASCO;01;Araba/Álava;616;68;442
2020-09-22;U. Críticas CON respirador;07;CASTILLA Y LEÓN;49;Zamora;17;6;0
2020-09-22;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;73;3;11
2020-09-22;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;152;0;5
2020-09-22;U. Críticas SIN respirador;12;GALICIA;15;Coruña, A;109;0;3
2020-09-22;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;1;10
2020-09-23;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1164;92;551
2020-09-23;Hospitalización convencional;01;ANDALUCÍA;41;Sevilla;3226;287;2156
2020-09-23;Hospitalización convencional;07;CASTILLA Y LEÓN;42;Soria;267;14;169
2020-09-23;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;216;38;71
2020-09-23;U. Críticas CON respirador;07;CASTILLA Y LEÓN;40;Segovia;18;3;10
2020-09-23;U. Críticas CON respirador;09;CATALUÑA;17;Girona;55;10;31
2020-09-23;U. Críticas SIN respirador;13;MADRID;28;Madrid;149;0;28
2020-09-24;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;709;101;442
2021-03-26;Hospitalización convencional;03;ASTURIAS;33;Asturias;3149;168;1860
2021-03-26;Hospitalización convencional;08;CASTILLA LA MANCHA;19;Guadalajara;353;37;269
2021-03-26;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2418;197;1636
2021-03-26;U. Críticas CON respirador;16;PAÍS VASCO;01;Araba/Álava;73;12;25
2021-03-26;U. Críticas SIN respirador;02;ARAGÓN;50;Zaragoza;19;0;10
2021-03-26;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;18;0;9
2021-03-26;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;255;55;122
2021-03-26;U. Críticas SIN respirador;09;CATALUÑA;25;Lleida;60;23;8
2021-03-26;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;2;0;0
2021-03-26;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0
2021-03-27;Hospitalización convencional;08;CASTILLA LA MANCHA;02;Albacete;974;12;496
2021-03-27;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1010;24;527
2021-03-27;U. Críticas CON respirador;09;CATALUÑA;43;Tarragona;93;13;40
2021-03-27;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;84;4;31
2021-03-27;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;19;0;10
2021-03-27;U. Críticas SIN respirador;01;ANDALUCÍA;41;Sevilla;74;0;27
2021-03-27;U. Críticas SIN respirador;02;ARAGÓN;22;Huesca;0;0;0
2021-03-28;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2259;220;1621
2021-03-28;U. Críticas CON respirador;01;ANDALUCÍA;41;Sevilla;304;43;97
2021-03-28;U. Críticas CON respirador;07;CASTILLA Y LEÓN;09;Burgos;82;13;18
2021-03-28;U. Críticas SIN respirador;06;CANTABRIA;39;Cantabria;22;0;5
2021-03-28;U. Críticas SIN respirador;12;GALICIA;15;Coruña, A;80;1;3
2021-03-29;Hospitalización convencional;02;ARAGÓN;44;Teruel;403;8;227
2021-03-29;Hospitalización convencional;12;GALICIA;32;Ourense;964;19;688
2021-03-29;U. Críticas CON respirador;07;CASTILLA Y LEÓN;24;León;100;16;27
2021-03-29;U. Críticas CON respirador;07;CASTILLA Y LEÓN;37;Salamanca;80;6;36
2021-03-29;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;84;7;35
2021-03-29;U. Críticas SIN respirador;01;ANDALUCÍA;23;Jaén;67;0;11
2021-03-29;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;119;1;15
2021-03-29;U. Críticas SIN respirador;01;ANDALUCÍA;41;Sevilla;74;2;41
2021-03-29;U. Críticas SIN respirador;02;ARAGÓN;22;Huesca;0;0;0
2021-03-29;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;54;5;20
2021-03-30;Hospitalización convencional;07;CASTILLA Y LEÓN;05;Ávila;359;12;257
2021-03-30;Hospitalización convencional;13;MADRID;28;Madrid;15695;1694;10883
2021-03-30;Hospitalización convencional;19;MELILLA;52;Melilla;165;25;66
2021-03-30;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;238;58;36
2021-03-30;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;263;25;93
2021-03-30;U. Críticas CON respirador;02;ARAGÓN;22;Huesca;25;5;5
2021-03-30;U. Críticas CON respirador;08;CASTILLA LA MANCHA;45;Toledo;100;13;26
2021-03-30;U. Críticas SIN respirador;12;GALICIA;15;Coruña, A;80;1;9
2021-03-30;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;2;3
2021-03-31;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;706;14;509
2021-03-31;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;670;31;492
2021-03-31;U. Críticas CON respirador;12;GALICIA;27;Lugo;89;2;20
2021-03-31;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;59;2;5
2021-03-31;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0
2021-04-01;Hospitalización convencional;09;CATALUÑA;17;Girona;2154;125;1418
2021-04-01;Hospitalización convencional;13;MADRID;28;Madrid;15487;1662;9781
2021-04-01;Hospitalización convencional;19;MELILLA;52;Melilla;165;25;66
2021-04-01;U. Críticas CON respirador;09;CATALUÑA;25;Lleida;45;28;6
2021-04-01;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;302;28;123
2021-04-01;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;10;2;2
2021-04-01;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;2;5
2021-04-02;Hospitalización convencional;01;ANDALUCÍA;11;Cádiz;2547;92;1435
2021-04-02;U. Críticas CON respirador;07;CASTILLA Y LEÓN;40;Segovia;27;11;1
2021-04-02;U. Críticas SIN respirador;02;ARAGÓN;44;Teruel;0;0;0
2021-04-02;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;49;0;4
2021-04-02;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;42;Soria;0;0;0
2021-04-02;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;14;0;4
2021-04-02;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;49;Zamora;0;0;0
2021-04-02;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0
2021-04-03;Hospitalización convencional;09;CATALUÑA;17;Girona;2133;138;1352
2021-04-03;Hospitalización convencional;09;CATALUÑA;25;Lleida;928;97;544
2021-04-03;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1335;18;670
2021-03-23;U. Críticas CON respirador;09;CATALUÑA;43;Tarragona;93;17;40
2021-03-23;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;218;41;100
2021-03-23;U. Críticas SIN respirador;02;ARAGÓN;50;Zaragoza;19;0;13
2021-03-23;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;16;3;13
2021-03-24;Hospitalización convencional;02;ARAGÓN;22;Huesca;578;23;348
2021-03-24;Hospitalización convencional;05;ISLAS CANARIAS;35;Palmas, Las;2479;99;1814
2021-03-24;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;426;18;265
2021-03-24;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2426;205;1790
2021-03-24;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;09;Burgos;17;2;7
2021-03-25;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1305;103;712
2021-03-25;Hospitalización convencional;02;ARAGÓN;50;Zaragoza;2972;188;1979
2021-03-25;Hospitalización convencional;16;PAÍS VASCO;01;Araba/Álava;643;51;543
2021-03-25;Hospitalización convencional;18;CEUTA;51;Ceuta;183;17;79
2021-03-25;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;276;75;49
2021-03-25;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;98;15;34
2021-03-25;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;137;44;60
2021-03-25;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;118;0;17
2021-03-25;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;49;Zamora;0;0;0
2021-03-25;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;62;0;17
2021-03-26;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1178;58;609
2021-03-26;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;238;48;51
2021-03-26;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;265;32;82
2021-03-26;U. Críticas CON respirador;09;CATALUÑA;17;Girona;73;26;28
2021-03-26;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;34;Palencia;0;0;0
2021-03-27;Hospitalización convencional;07;CASTILLA Y LEÓN;49;Zamora;365;6;250
2021-03-27;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;3;149
2021-03-27;Hospitalización convencional;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;4028;56;2332
2021-03-27;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;4952;117;3294
2021-03-27;U. Críticas CON respirador;07;CASTILLA Y LEÓN;34;Palencia;36;10;8
2021-03-27;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;18;0;11
2021-03-27;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;3;6
2021-03-28;Hospitalización convencional;01;ANDALUCÍA;11;Cádiz;2596;95;1544
2021-03-28;Hospitalización convencional;09;CATALUÑA;08;Barcelona;17733;1265;13304
2021-03-28;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;227;19;95
2021-03-28;U. Críticas SIN respirador;02;ARAGÓN;44;Teruel;0;0;0
2021-03-29;Hospitalización convencional;09;CATALUÑA;25;Lleida;1076;101;775
2021-03-29;Hospitalización convencional;15;NAVARRA;31;Navarra;1786;89;1118
2021-03-29;U. Críticas CON respirador;07;CASTILLA Y LEÓN;42;Soria;25;8;6
2021-03-29;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;49;Zamora;0;0;0
2021-03-30;Hospitalización convencional;01;ANDALUCÍA;18;Granada;2156;206;1030
2021-03-30;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1010;24;637
2021-03-30;Hospitalización convencional;12;GALICIA;36;Pontevedra;2293;75;1465
2021-03-30;U. Críticas CON respirador;09;CATALUÑA;43;Tarragona;90;14;36
2021-03-30;U. Críticas SIN respirador;01;ANDALUCÍA;11;Cádiz;36;0;6
2021-03-30;U. Críticas SIN respirador;02;ARAGÓN;50;Zaragoza;19;1;10
2021-03-30;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0
2021-03-31;Hospitalización convencional;11;EXTREMADURA;06;Badajoz;1726;27;757
2021-03-31;Hospitalización convencional;14;MURCIA;30;Murcia;3621;60;2084
2021-04-01;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1305;76;550
2021-04-01;Hospitalización convencional;02;ARAGÓN;44;Teruel;404;9;200
2021-04-01;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1431;37;731
2021-04-01;Hospitalización convencional;18;CEUTA;51;Ceuta;184;17;60
2021-04-01;U. Críticas CON respirador;07;CASTILLA Y LEÓN;09;Burgos;82;13;20
2021-04-01;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;1;5
2021-04-01;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;16;Cuenca;11;0;0
